,basic_info-date,basic_info-organisation_name,basic_info-organisation_other,geography-state_name,geography-region_name,geography-district_name,geography-community_name,plot_details-photo,plot_details-polygon,land_use_selection-project_name,land_use_selection-land_use,land_use_selection-intervention,halfmoons-halfmoon_details-halfmoon_type,halfmoons-halfmoon_details-date,halfmoons-halfmoon_details-total_halfmoons,halfmoons-halfmoon_details-size,halfmoons-halfmoon_details-length_decimal,halfmoons-halfmoon_details-width_decimal,halfmoons-halfmoon_details-depth_decimal,halfmoons-halfmoon_details_2-type_halfmoons,halfmoons-halfmoon_details_2-average_space,halfmoons-halfmoon_details_2-vertical_space,halfmoons-halfmoon_details_2-horizontal_space,halfmoons-halfmoon_details_2-manages,halfmoons-halfmoon_details_2-youth_manages,halfmoons-halfmoon_details_2-paid_unpaid_labor,swales-swales_details-type,swales-swales_details-date,swales-swales_details-total,swales-swales_details-average_size,swales-swales_details-length,swales-swales_details-width,swales-swales_details-depth,swales-swales_details-manages,swales-swales_details-youth_manages,swales-swales_details-paid_unpaid_labor,bunds-bunds_details-type,bunds-bunds_details-date,bunds-bunds_details-total,bunds-bunds_details-average_size,bunds-bunds_details-length,bunds-bunds_details-width,bunds-bunds_details-depth,bunds-bunds_details-manages,bunds-bunds_details-youth_manages,bunds-bunds_details-paid_unpaid_labor,terracing-terrace_details-type,terracing-terrace_details-date,terracing-terrace_details-total,terracing-terrace_details-average_size,terracing-terrace_details-length,terracing-terrace_details-width,terracing-terrace_details-depth,terracing-terrace_details-manages,terracing-terrace_details-youth_manages,terracing-terrace_details-paid_unpaid_labor,contour-contour_details-type,contour-contour_details-date,contour-contour_details-total,contour-contour_details-average_size,contour-contour_details-length,contour-contour_details-width,contour-contour_details-depth,contour-contour_details-manages,contour-contour_details-youth_manages,contour-contour_details-paid_unpaid_labor,keylines-keyline_details-type,keylines-keyline_details-date,keylines-keyline_details-total,keylines-keyline_details-average_size,keylines-keyline_details-length,keylines-keyline_details-width,keylines-keyline_details-depth,keylines-keyline_details-manages,keylines-keyline_details-youth_manages,keylines-keyline_details-paid_unpaid_labor,rock_dams-type,rock_dams-date,rock_dams-total,rock_dams-average_size,rock_dams-length,rock_dams-width,rock_dams-depth,rock_dams-manages,rock_dams-youth_manages,rock_dams-paid_unpaid_labor,rock_dams-trees_dams-planted_choice7,rock_dams-trees_dams-num_tree_species,rock_dams-trees_dams-num_trees_planted,rock_dams-trees_dams-num_tree_survived,rock_dams-trees_dams-dams_trees_species,rock_dams-trees_dams-other_dams_trees,rock_dams-grass_dams-num_grass_species,rock_dams-grass_dams-kg_grass_seeds,rock_dams-grass_dams-dams_grass_species,rock_dams-grass_dams-other_dams_grass,rock_dams-managements_dams-additional_management7,rock_dams-managements_dams-management_practices,rock_dams-managements_dams-crops_present7,rock_dams-managements_dams-crops_in_field7,rock_dams-managements_dams-other_crops,rock_dams-managements_dams-agricultural_field_state,rock_dams-gps-Latitude,rock_dams-gps-Longitude,rock_dams-gps-Altitude,rock_dams-gps-Accuracy,rock_dams-photo,plugging-plug_details-type,plugging-plug_details-date,plugging-plug_details-total,plugging-plug_details-average_size,plugging-plug_details-length,plugging-plug_details-width,plugging-plug_details-depth,plugging-plug_details-manages,plugging-plug_details-youth_manages,plugging-plug_details-paid_unpaid_labor,gabions-gabions_details-type,gabions-gabions_details-date,gabions-gabions_details-total,gabions-gabions_details-average_size,gabions-gabions_details-length,gabions-gabions_details-width,gabions-gabions_details-depth,gabions-gabions_details-manages,gabions-gabions_details-youth_manages,gabions-gabions_details-paid_unpaid_labor,basins-basin_details-type,basins-basin_details-date,basins-basin_details-total,basins-basin_details-average_size,basins-basin_details-length,basins-basin_details-width,basins-basin_details-depth,basins-basin_details-average_space,basins-basin_details-vertical_space,basins-basin_details-horizontal_space,basins-basin_details-manages,basins-basin_details-youth_manages,basins-basin_details-paid_unpaid_labor,invasive_removal-removal_date,invasive_removal-invasive_species,invasive_removal-other_invasive_species,invasive_removal-severity,invasive_removal-removal_methods,invasive_removal-removal_frequency,invasive_removal-tree_species,invasive_removal-other_basins_trees,invasive_removal-grass_species,invasive_removal-other_basins_grass,waterpoints-wp_ownership,waterpoints-wp_type,waterpoints-wp_depth,waterpoints-wp_avg_distance,waterpoints-wp_availability,waterpoints-wp_contami_sources,waterpoints-wp_protection,waterpoints-wp_usage,waterpoints-wp_condition,waterpoints-wp_facilities,waterpoints-gps-Latitude,waterpoints-gps-Longitude,waterpoints-gps-Altitude,waterpoints-gps-Accuracy,waterpoints-photo,geometry,area_m2,area_ha
209,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0733074,42.5716358,46.052,3.9,,,,
210,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0729634,42.5711211,-26.331,3.9,,,,
211,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0730767,42.5711326,-3.49,3.9,,,,
212,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0730749,42.571142,-4.162,3.9,,,,
213,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0729824,42.5711343,-10.851,3.9,,,,
214,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0729709,42.5711094,-36.828,3.9,,,,
215,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0728952,42.5708771,-36.828,3.9,,,,
216,4/25/2024,NRC,,jubaland.,Lower Juba ,Kismayo,Bula Guduud,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,-0.0720053,42.5728102,-36.828,96.0,,,,
217,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614282,40.9953887,21.7,5.0,,,,
218,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4590943,40.9951355,52.4,4.38,,,,
219,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614485,40.9953723,22.5,4.04,,,,
220,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614579,40.9954087,25.9,4.94,,,,
221,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614825,40.9954299,26.4,4.75,,,,
222,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614978,40.9953959,48.9,3.25,,,,
223,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4615062,40.995431,53.3,3.75,,,,
224,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4615198,40.9954167,52.5,3.2,,,,
225,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614934,40.9954057,52.3,3.9,,,,
226,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614709,40.9953704,69.0,3.5,,,,
227,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4615133,40.995395,76.0,4.1,,,,
228,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.46151,40.9954003,71.7,3.966,,,,
229,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4614976,40.9954135,71.0,4.6,,,,
230,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4565132,40.9954794,52.9,4.72,,,,
231,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4544962,40.996472,53.1,4.58,,,,
232,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4527781,40.9974194,53.7,4.92,,,,
233,4/25/2024,NRC,,jubaland.,Lower Juba,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4525831,40.9975087,54.0,4.383,,,,
234,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4449673,41.021923,93.9,4.066,,,,
235,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4449872,41.0218659,93.8,4.74,,,,
236,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4449455,41.0218331,93.9,4.9,,,,
237,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.444985,41.0218567,93.9,4.8,,,,
238,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.444919,41.0219278,92.7,4.916,,,,
239,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4448226,41.0219193,92.5,4.42,,,,
240,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4448485,41.021918,91.9,4.55,,,,
241,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4448567,41.02192,91.8,3.9,,,,
242,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4448466,41.0219184,91.4,4.88,,,,
243,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4448512,41.0218685,90.3,4.9,,,,
244,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4449431,41.0219025,90.1,4.9,,,,
245,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.44493,41.02191,90.0,4.0,,,,
246,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.444901,41.0219195,88.9,4.614,,,,
247,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4448521,41.0219183,88.6,4.94,,,,
248,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.44487,41.0219183,88.4,4.2,,,,
249,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4450417,41.021955,88.3,5.0,,,,
250,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.4423912,41.0205877,79.0,4.85,,,,
251,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.3816526,41.0009683,75.8,4.4,,,,
252,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.3816115,41.0009706,76.0,4.85,,,,
253,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.3816324,41.0009629,76.2,4.4,,,,
254,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.3816073,41.0009731,76.1,4.42,,,,
255,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.3816754,41.0010077,76.2,4.209,,,,
256,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.3816272,41.0010294,76.5,4.6,,,,
257,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.3816342,41.000972,76.4,4.94,,,,
258,4/25/2024,NRC,,jubaland.,Lower Juba ,Afmadow,Dhobley,,,brcis3,communal_land,water_points,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,communal/village,other,,,,,,,,,0.381655,41.0009684,76.2,3.5,,,,
